0.912100, 0.730100, 0.889000, 0.749200, 0.773900, 0.717100, 0.750000, 0.666300, 0.724400, 0.732400, 0.648100, 0.601400, 0.566500, 
0.784700, 0.919800, 0.612100, 0.762300, 0.650900, 0.667800, 0.647400, 0.614300, 0.808800, 0.717300, 0.587000, 0.707100, 0.560800, 
0.685400, 0.768900, 0.837600, 0.777300, 0.650100, 0.783400, 0.741500, 0.623200, 0.617400, 0.765700, 0.616500, 0.593900, 0.563300, 
0.640900, 0.729100, 0.626800, 0.862500, 0.609800, 0.586100, 0.602400, 0.613300, 0.579400, 0.576000, 0.718100, 0.565500, 0.584100, 
0.799600, 0.706400, 0.642300, 0.609000, 0.793200, 0.662600, 0.569400, 0.519800, 0.523700, 0.539400, 0.565700, 0.590800, 0.475000, 
0.736900, 0.596200, 0.672400, 0.609600, 0.667100, 0.803000, 0.633200, 0.569900, 0.615300, 0.521200, 0.627900, 0.483500, 0.462100, 
0.687400, 0.585300, 0.668900, 0.559000, 0.576000, 0.541900, 0.731700, 0.599100, 0.535900, 0.462200, 0.551200, 0.529900, 0.530300, 
0.653400, 0.657800, 0.583100, 0.581600, 0.629800, 0.541500, 0.481800, 0.759000, 0.665300, 0.466100, 0.525100, 0.590600, 0.484100, 
0.890700, 0.603100, 0.612400, 0.560700, 0.552000, 0.515300, 0.584500, 1.000000, 0.684200, 0.573400, 0.472200, 0.420600, 0.588000, 
0.758700, 0.741100, 0.579600, 0.693900, 0.504800, 0.513700, 0.495800, 0.458000, 0.544000, 0.707300, 0.431600, 0.462500, 0.457800, 
0.649900, 0.585800, 0.674100, 0.575200, 0.489400, 0.475000, 0.426500, 0.611700, 0.449500, 0.598900, 0.706800, 0.497500, 0.422300, 
0.635100, 0.575900, 0.526000, 0.559300, 0.477500, 0.503300, 0.488400, 0.482100, 0.510900, 0.384600, 0.437100, 0.660500, 0.593200, 
0.581000, 0.585100, 0.583100, 0.573100, 0.500000, 0.728700, 0.453500, 0.441000, 0.331200, 0.391900, 0.452100, 0.414700, 0.646100, 
