0.871700, 0.594300, 0.540200, 0.542300, 0.585500, 0.554400, 0.508000, 0.584600, 0.477000, 0.494600, 0.445600, 0.490300, 0.477800, 
0.633500, 0.813600, 0.459000, 0.516500, 0.509000, 0.627500, 0.571500, 0.506700, 0.204800, 0.362500, 0.400400, 0.489200, 0.427100, 
0.463200, 0.470200, 0.698900, 0.529800, 0.686100, 0.525800, 0.657200, 0.400200, 0.405800, 0.426700, 0.413700, 0.382900, 0.376900, 
0.498000, 0.514600, 0.472500, 0.710600, 0.605200, 0.499300, 0.499800, 0.402400, 0.483100, 0.338600, 0.605500, 0.458500, 0.576000, 
0.512900, 0.483500, 0.466600, 0.388500, 0.649000, 0.407100, 0.517700, 0.402600, 0.563400, 0.403400, 0.562600, 0.448100, 0.501700, 
0.557100, 0.488700, 0.452600, 0.435300, 0.476800, 0.675800, 0.478400, 0.451000, 0.330900, 0.447700, 0.334800, 0.426800, 0.357800, 
0.421600, 0.569300, 0.405900, 0.465000, 0.377700, 0.415200, 0.578600, 0.368800, 0.389500, 0.335900, 0.708400, 0.406600, 0.453300, 
0.467000, 0.999900, 0.502700, 0.578300, 0.422200, 0.399900, 0.435500, 0.640200, 0.440200, 0.439400, 0.333200, 0.197600, 0.181000, 
0.451100, 0.554300, 0.361400, 0.471700, 0.452700, 0.291400, 0.335100, 0.360500, 0.557900, 0.382000, 0.416200, 0.467000, 0.315400, 
0.405800, 0.382200, 0.408400, 0.400900, 0.377300, 0.468800, 0.464100, 0.333300, 0.432700, 0.578000, 0.376400, 0.316600, 0.295000, 
0.454200, 1.000000, 0.381500, 0.336000, 0.461700, 0.477500, 0.327300, 0.306600, 0.362100, 0.289400, 0.485200, 0.283300, 0.257800, 
0.366800, 0.392700, 0.429000, 0.343600, 0.337600, 0.369100, 0.287300, 0.393100, 0.284400, 0.273700, 0.243200, 0.486000, 0.439300, 
0.420300, 0.334000, 0.425900, 0.451300, 0.336700, 0.299200, 1.000000, 0.375600, 0.262200, 0.374800, 0.395500, 0.280400, 0.432500, 
