0.431200, 0.355500, 0.324700, 0.000000, 0.156400, 0.255200, 0.208800, 0.169100, 0.242800, 0.248000, 0.179900, 0.228900, 0.196900, 
0.209900, 0.383300, 0.331000, 0.440600, 0.236200, 0.207900, 0.196300, 0.185900, 0.212400, 0.168500, 0.162100, 0.164800, 0.122600, 
0.197200, 0.174700, 0.383700, 0.240400, 0.281500, 0.250000, 0.177500, 0.200200, 0.161700, 0.175000, 0.147500, 0.211400, 0.155400, 
0.229600, 0.147600, 0.185700, 0.364900, 0.206800, 0.168900, 0.183500, 0.236900, 0.198200, 0.124500, 0.088200, 0.154700, 0.093800, 
0.199100, 0.084500, 0.236700, 0.170400, 0.303000, 0.182500, 0.200600, 0.216200, 0.153400, 0.165300, 0.143200, 0.112300, 0.166700, 
0.163300, 0.174300, 0.136600, 0.153500, 0.165600, 0.276000, 0.004600, 0.195500, 0.167500, 0.171400, 0.174000, 0.226300, 0.111700, 
0.169000, 0.178200, 0.177600, 0.132100, 0.144100, 0.174000, 0.325300, 0.192600, 0.239100, 0.148500, 0.113900, 0.181400, 0.136200, 
0.157600, 0.126300, 0.134600, 0.129700, 0.144100, 0.135800, 0.126200, 0.276300, 0.139000, 0.132400, 0.130200, 0.096000, 0.130900, 
0.224000, 0.140300, 0.409000, 0.128100, 0.083100, 0.315500, 0.105700, 0.117700, 0.246900, 0.175600, 0.151000, 0.091500, 0.136700, 
0.168100, 0.163400, 0.135700, 0.105100, 0.124000, 0.144300, 0.118500, 0.081600, 0.109900, 0.249800, 0.247600, 0.114900, 0.246300, 
0.157500, 0.116000, 0.095900, 0.083900, 0.126600, 0.100600, 0.088300, 0.109800, 0.151600, 0.157100, 0.259500, 0.134300, 0.171200, 
0.174000, 0.154500, 0.179400, 0.121200, 0.065600, 0.024300, 0.076800, 0.061000, 0.114900, 0.111200, 0.119600, 0.242000, 0.697100, 
0.138500, 0.163500, 0.111800, 0.052100, 0.095200, 0.094600, 0.164700, 0.106400, 0.097900, 0.077300, 0.132000, 0.089100, 0.257300, 
