0.671500, 0.471600, 0.442400, 0.390200, 0.463500, 0.406200, 0.005500, 0.297000, 0.370700, 0.324900, 0.337300, 0.236400, 0.872300, 
0.433800, 0.693100, 0.398000, 0.389500, 0.523400, 0.340600, 0.293300, 0.420700, 0.405600, 0.212400, 0.302400, 0.307800, 0.282400, 
0.422800, 0.429500, 0.613500, 0.422700, 0.437500, 0.643100, 0.309100, 0.051100, 0.262700, 0.356800, 0.277200, 0.437000, 0.240000, 
0.434300, 0.394800, 0.298200, 0.612900, 0.288800, 0.287600, 0.050200, 0.313100, 0.270400, 0.289300, 0.156300, 0.278500, 0.275300, 
0.376300, 0.394200, 0.480000, 0.479400, 0.468400, 0.314700, 0.397100, 0.270700, 0.326400, 0.239300, 0.324400, 0.359600, 0.405400, 
0.392000, 0.311200, 0.312300, 0.323100, 0.263600, 0.434300, 0.371700, 0.319100, 0.292800, 0.238800, 0.000000, 0.208400, 0.248800, 
0.345500, 0.262300, 0.000000, 0.268200, 0.195400, 0.357400, 0.420700, 0.335800, 0.283700, 0.194200, 0.217300, 0.199500, 0.252000, 
0.364900, 0.302600, 0.241300, 0.005800, 0.263500, 0.241500, 0.220700, 0.429400, 0.241300, 0.323400, 0.338900, 0.294300, 0.217600, 
0.398900, 0.232600, 0.241400, 0.255600, 0.266300, 0.187200, 0.214000, 0.355400, 0.401400, 0.301500, 0.258300, 0.274800, 0.297000, 
0.314200, 0.229500, 0.336800, 0.275400, 0.290700, 0.296600, 0.188900, 0.308200, 0.032900, 0.369400, 0.157300, 0.219000, 0.276100, 
0.254500, 0.229200, 0.287000, 0.183000, 0.252600, 0.212100, 0.191800, 0.373000, 0.178000, 0.180900, 0.596800, 0.202900, 0.217100, 
0.251300, 0.332800, 0.294000, 0.282500, 0.222000, 0.185000, 0.279700, 0.171000, 0.189600, 0.186700, 0.713400, 0.345600, 0.254300, 
0.178000, 0.365800, 0.201000, 0.202700, 0.177000, 0.210500, 0.179000, 0.120200, 0.178600, 0.179400, 0.176600, 0.134100, 0.312300, 
