0.166138, 0.200665, 0.017191, 0.223393, 1.000000, 0.551070, 0.000000, 0.553713, 1.000000, 0.713772, 0.800722, 0.252532, 0.819112, 
0.614276, 1.000000, 0.019729, 0.051428, 0.030681, 0.473497, 0.941989, 0.233140, 0.815114, 0.150726, 0.792905, 0.749887, 0.859960, 
0.331717, 0.684521, 0.951529, 0.907763, 0.576854, 0.000000, 0.096040, 0.223310, 0.743060, 0.857207, 0.510973, 0.441422, 0.812468, 
0.949469, 0.988198, 0.242274, 0.812282, 0.406168, 0.833715, 1.000000, 0.921358, 0.018911, 0.061723, 0.463349, 0.343903, 0.945822, 
0.723024, 0.184760, 1.000000, 0.732300, 0.331684, 0.240664, 0.285125, 0.941324, 0.471297, 0.929291, 0.162138, 0.811703, 0.614380, 
0.894580, 0.367648, 0.808326, 0.856878, 0.159507, 0.836288, 0.037243, 0.221717, 0.443788, 0.755653, 0.831143, 0.568791, 0.215922, 
0.232291, 0.864536, 0.122505, 0.880034, 0.113850, 0.352684, 0.315329, 0.736923, 0.130084, 0.665942, 0.633511, 0.839805, 0.880935, 
0.960453, 0.641940, 0.285866, 0.191859, 0.732792, 0.843884, 0.892091, 0.832896, 0.192444, 0.628559, 0.471642, 0.860927, 0.506353, 
0.061422, 0.015939, 0.678328, 0.877845, 0.082463, 0.271243, 0.432180, 0.431455, 0.331416, 0.483826, 0.001083, 0.993379, 0.391657, 
0.575053, 0.574152, 0.061106, 0.651389, 0.565648, 0.052433, 0.545124, 0.180894, 0.911621, 0.830004, 0.305755, 0.808000, 0.551438, 
0.882105, 0.688080, 0.536850, 0.218615, 0.669612, 0.911138, 0.591640, 0.940964, 0.203576, 0.267507, 0.796373, 0.740014, 0.457056, 
0.042540, 0.902550, 0.945130, 0.717297, 0.930717, 0.880603, 0.381136, 0.555421, 0.979920, 0.236733, 0.837918, 0.166210, 0.634220, 
0.655187, 0.794631, 0.006959, 0.644237, 0.312216, 0.000000, 0.749586, 0.516178, 0.840097, 0.371186, 0.316089, 0.132764, 0.428288, 
