0.477011, 0.244409, 0.131766, 0.459326, 0.937102, 0.073398, 0.198661, 0.618537, 0.554849, 0.778809, 0.756476, 0.645201, 0.819112, 
0.583414, 0.280657, 0.140953, 0.981533, 0.399018, 0.981224, 0.481508, 0.485938, 0.345277, 0.100376, 0.625503, 0.913130, 0.008555, 
0.041716, 0.464370, 0.515882, 0.410105, 0.651690, 0.625844, 0.030790, 0.061269, 0.675916, 0.301488, 0.538684, 0.364083, 0.073848, 
0.547541, 0.510909, 0.181490, 0.608748, 0.129748, 0.347789, 0.293004, 0.297298, 0.615167, 0.341984, 0.844494, 0.848500, 0.125213, 
0.873453, 0.647659, 0.378898, 0.127956, 0.284449, 0.240664, 0.876985, 0.147945, 0.468915, 0.093776, 0.297128, 0.332843, 0.429368, 
0.292770, 0.255527, 0.947853, 0.504761, 0.772755, 0.729996, 0.357651, 0.717269, 0.443788, 0.755124, 0.804987, 0.445523, 0.652657, 
0.278311, 0.934854, 0.750232, 0.773517, 0.431989, 0.766167, 0.315329, 0.741123, 0.353238, 0.787072, 0.388713, 0.910672, 0.898783, 
0.338387, 0.288579, 0.548892, 0.999104, 0.720863, 0.683880, 0.240148, 0.365270, 0.489483, 0.391239, 0.438333, 0.288092, 0.777037, 
0.858680, 0.009930, 0.678328, 0.684026, 0.673738, 0.858800, 0.767305, 0.503675, 0.277654, 0.157408, 0.279027, 0.866072, 0.343091, 
0.401062, 0.385545, 0.116503, 0.047679, 0.495502, 0.694842, 0.545124, 0.610548, 0.407847, 0.783105, 0.160909, 0.819961, 0.933558, 
0.643900, 0.764383, 0.536850, 0.949422, 0.868623, 0.881890, 0.140995, 0.880352, 0.233709, 0.566779, 0.331572, 0.704933, 0.392309, 
0.662113, 0.214280, 0.978091, 0.253184, 0.717806, 0.259382, 0.336754, 0.502033, 0.979920, 0.361713, 0.293903, 0.166210, 0.663782, 
0.921976, 0.429744, 0.814306, 0.644237, 0.303989, 0.268908, 0.541142, 0.585740, 0.867458, 0.097852, 0.775380, 0.085572, 0.035772, 
