0.166138, 0.222029, 0.017191, 0.223393, 0.153821, 0.428484, 0.015833, 0.482913, 0.942182, 0.665097, 0.787103, 0.252532, 0.819112, 
0.583414, 0.872018, 0.019729, 0.051428, 0.242564, 0.735366, 0.837239, 0.863129, 0.935831, 0.044787, 1.000000, 0.749887, 0.869639, 
0.918907, 0.006399, 0.951529, 0.411059, 0.296413, 0.000000, 0.028387, 0.061269, 0.743060, 0.753809, 0.594407, 0.441422, 0.812468, 
0.272712, 0.988198, 0.181490, 0.668596, 0.183790, 0.833715, 1.000000, 0.518294, 0.163093, 0.442264, 0.463349, 0.356848, 0.818324, 
0.556319, 0.250043, 0.985583, 0.609813, 0.331684, 0.106135, 0.761944, 0.130147, 0.471297, 0.943825, 0.195135, 0.811703, 0.614380, 
0.894580, 0.565623, 0.947853, 0.172725, 0.648974, 0.253404, 0.318955, 0.305615, 0.443788, 0.755124, 0.580084, 0.990645, 0.406095, 
0.278311, 0.864536, 0.271372, 0.773517, 0.485567, 0.374952, 0.804646, 0.736923, 0.130084, 0.764968, 0.633511, 0.758672, 0.711132, 
0.934279, 0.641940, 0.996535, 0.214150, 0.732792, 0.683880, 0.652445, 0.832896, 0.228691, 0.628559, 0.702350, 0.860927, 0.347953, 
0.061422, 0.383304, 0.982340, 0.762123, 0.082463, 0.317242, 0.477618, 0.476149, 0.861928, 0.483826, 0.540640, 0.116019, 0.523904, 
0.547797, 0.574152, 0.038351, 0.240320, 0.487253, 0.052433, 0.545124, 0.195628, 0.131184, 0.830004, 0.159681, 0.778675, 0.560148, 
0.868189, 0.648776, 0.536850, 0.813611, 0.669612, 0.881890, 0.259878, 0.940964, 0.203576, 0.267507, 0.353082, 0.847620, 0.504585, 
0.970426, 0.902550, 0.945130, 0.717297, 0.948024, 0.854096, 0.920569, 0.555421, 0.979920, 0.361713, 0.867875, 0.153809, 0.575424, 
0.655187, 0.775673, 0.000000, 0.644237, 0.312216, 0.000000, 0.749586, 0.143943, 0.867458, 0.272137, 0.593798, 0.160153, 1.000000, 
