0.166138, 0.200665, 0.011998, 0.223393, 0.153821, 0.281949, 0.015833, 0.482799, 1.000000, 0.665097, 0.787103, 0.252532, 0.186950, 
0.583414, 0.755474, 0.140953, 0.337179, 0.242564, 0.473497, 0.941989, 0.030453, 0.935831, 0.044787, 1.000000, 0.075315, 0.869639, 
0.918907, 0.612846, 0.951529, 0.411059, 0.296413, 0.441013, 0.096040, 0.061269, 0.743060, 0.189189, 0.510973, 0.441422, 0.812468, 
0.020457, 0.932548, 0.181490, 0.230082, 0.406168, 0.175967, 1.000000, 0.518294, 0.539508, 0.442264, 0.463349, 0.343903, 0.945822, 
0.434383, 0.735477, 0.228626, 0.732300, 0.358987, 0.007030, 0.761944, 0.941324, 0.494506, 0.423376, 0.195135, 0.811703, 0.614380, 
0.861952, 0.878238, 0.243308, 0.856878, 0.110059, 0.836288, 0.037243, 0.275188, 0.443788, 0.746183, 0.580084, 0.990645, 0.406095, 
0.278311, 0.725450, 0.020158, 0.771518, 0.299759, 0.374952, 0.713089, 0.736923, 0.657851, 0.580602, 0.633511, 0.839805, 0.848508, 
0.338387, 0.267669, 0.072535, 0.222907, 0.732792, 0.156531, 0.652445, 0.060792, 0.192444, 0.811543, 0.702350, 0.127639, 0.506353, 
0.061422, 0.383304, 0.678328, 0.594758, 0.082463, 0.010682, 0.431496, 0.480719, 0.331416, 0.483826, 0.279027, 0.116019, 0.665696, 
0.612015, 0.426867, 0.061106, 0.651389, 0.997724, 0.052433, 0.545124, 0.180894, 0.911621, 0.830004, 0.330234, 0.778675, 0.401062, 
0.868189, 0.648776, 0.536850, 0.187476, 0.038211, 0.911138, 0.259878, 0.940964, 0.790910, 0.267507, 0.371020, 0.946529, 0.504585, 
0.970426, 0.237723, 1.000000, 0.717297, 0.545715, 0.854096, 0.920569, 0.555421, 0.979920, 0.361713, 0.729376, 0.153809, 0.960147, 
0.693035, 0.789795, 0.036397, 0.483978, 0.751370, 0.093999, 0.656937, 0.174958, 0.608448, 0.272137, 0.316089, 0.132764, 0.211942, 
