0.172577, 0.432833, 0.729240, 0.322776, 0.691091, 0.422757, 0.849572, 0.711356, 1.000000, 0.735224, 0.723727, 0.252532, 0.596065, 
0.154520, 0.652039, 0.039184, 0.149372, 0.030681, 0.902277, 0.001591, 0.030453, 0.935831, 0.100376, 0.865297, 0.913130, 0.933333, 
0.563604, 0.684521, 0.878485, 0.971803, 0.296413, 0.379752, 0.096040, 0.955009, 0.639360, 0.861635, 0.510973, 0.811651, 0.812468, 
0.762682, 0.510909, 0.520405, 0.230082, 0.406168, 0.833715, 0.783606, 0.084508, 0.163093, 0.341984, 0.042759, 0.343903, 0.818324, 
0.818780, 0.647659, 0.228626, 0.609813, 0.470084, 0.178038, 0.086858, 0.016832, 0.494506, 0.273908, 0.396305, 0.811703, 0.801938, 
0.458057, 0.878238, 0.949862, 0.093317, 0.656205, 0.841459, 0.833750, 0.157462, 0.443788, 0.682524, 0.580084, 0.457243, 0.406095, 
0.541191, 0.725450, 0.814161, 0.880034, 0.975049, 0.954026, 0.315329, 0.741123, 0.657851, 0.695898, 0.633511, 0.586604, 0.996550, 
0.960453, 0.463462, 0.393271, 0.214150, 0.831199, 0.557770, 0.240148, 0.245108, 0.230942, 0.750248, 0.521168, 0.300698, 0.506353, 
0.280203, 0.015939, 0.678328, 0.877845, 1.000000, 0.010682, 0.431496, 0.476149, 0.331416, 0.483826, 0.231974, 0.993379, 0.882502, 
0.092323, 0.574152, 0.581801, 0.651389, 0.487253, 0.052433, 0.617501, 0.628425, 0.911621, 0.783105, 0.159681, 1.000000, 0.756386, 
0.929806, 0.258790, 0.536850, 0.813611, 0.669612, 0.727830, 0.799975, 0.940964, 0.790910, 0.403690, 0.796373, 0.740014, 0.419060, 
0.147078, 0.902550, 0.160455, 0.922413, 0.948024, 0.338905, 0.712657, 0.684174, 0.743071, 0.361713, 0.567671, 0.326490, 0.960147, 
0.192249, 0.775673, 0.000000, 0.483978, 0.312216, 0.268908, 0.605786, 0.143943, 0.532417, 0.163719, 0.593798, 0.132764, 0.076729, 
